wl,uv,blue,green
300,0.520498812198638000,0.293935596942901000,0.213320106267929000
305,0.700174689292907000,0.286367371678352000,0.222233530133963000
310,0.879850566387176000,0.278799146413802000,0.231146953999996000
315,0.905661135911941000,0.278349559754133000,0.237155925482511000
320,0.931471705436706000,0.277899973094463000,0.243164896965026000
325,0.958952903747558000,0.277450386434793000,0.252829402685165000
330,0.986434102058410000,0.277000799775123000,0.262493908405303000
335,0.949227154254913000,0.283469952642917000,0.277266055345535000
340,0.912020206451416000,0.289939105510711000,0.292038202285766000
345,0.861945345997810000,0.299730323255061000,0.304431803524494000
350,0.811870485544204000,0.309521540999412000,0.316825404763221000
355,0.744887992739677000,0.311819471418857000,0.311292104423045000
360,0.677905499935150000,0.314117401838302000,0.305758804082870000
365,0.593641072511673000,0.351658701896667000,0.294091328978538000
370,0.509376645088195000,0.389200001955031000,0.282423853874206000
375,0.414987623691558000,0.431037306785583000,0.271457374095916000
380,0.320598602294921000,0.472874611616134000,0.260490894317626000
385,0.259825523942708000,0.531172186136245000,0.246720246970653000
390,0.199052445590496000,0.589469760656356000,0.232949599623680000
395,0.150897774845361000,0.677990064024925000,0.215222999453545000
400,0.102743104100227000,0.766510367393493000,0.197496399283409000
405,0.073715702630579200,0.821585968136787000,0.193690679967403000
410,0.044688301160931500,0.876661568880081000,0.189884960651397000
415,0.035112235695123600,0.898816630244254000,0.188983581960200000
420,0.025536170229315700,0.920971691608428000,0.188082203269004000
425,0.018428934970870600,0.959611818194389000,0.206534929573535000
430,0.011321699712425400,0.998251944780350000,0.224987655878067000
435,0.010798009810969200,0.974198713898658000,0.241687670350074000
440,0.010274319909512900,0.950145483016967000,0.258387684822082000
445,0.009501251624897050,0.914627328515052000,0.296820364892482000
450,0.008728183340281190,0.879109174013138000,0.335253044962882000
455,0.009551126742735450,0.806824132800102000,0.404031269252300000
460,0.010374070145189700,0.734539091587066000,0.472809493541717000
465,0.010374070145189700,0.597262665629386000,0.499624826014042000
470,0.010374070145189700,0.459986239671706000,0.526440158486366000
475,0.009975066874176230,0.381107166409492000,0.572233833372592000
480,0.009576063603162760,0.302228093147277000,0.618027508258819000
485,0.009576063603162760,0.236512247473001000,0.656660526990890000
490,0.009576063603162760,0.170796401798724000,0.695293545722961000
495,0.009576063603162760,0.127160649746656000,0.747346699237823000
500,0.009576063603162760,0.083524897694587700,0.799399852752685000
505,0.009576063603162760,0.064242226071655700,0.847922578454017000
510,0.009576063603162760,0.044959554448723800,0.896445304155350000
515,0.009576063603162760,0.032720566727221000,0.930997148156166000
520,0.009576063603162760,0.020481579005718200,0.965548992156982000
525,0.011122196447104200,0.016934769693762000,0.970806822180748000
530,0.012668329291045600,0.013387960381805800,0.976064652204513000
535,0.012668329291045600,0.016335305292159200,0.978618577122688000
540,0.012668329291045600,0.019282650202512700,0.981172502040863000
545,0.012967581860721000,0.010290741105563900,0.956485494971275000
550,0.013266834430396500,0.001298832008615130,0.931798487901687000
555,0.012468832544982400,0.001298832008615130,0.887431755661964000
560,0.011670830659568300,0.001298832008615130,0.843065023422241000
565,0.017306739930063500,0.001948248012922700,0.753931269049644000
570,0.022942649200558600,0.002597664017230260,0.664797514677048000
575,0.016758109442889600,0.001948248012922700,0.575663760304451000
580,0.010573569685220700,0.001298832008615130,0.486530005931854000
585,0.010573569685220700,0.001298832008615130,0.395493499934673000
590,0.010573569685220700,0.001298832008615130,0.304456993937491000
595,0.008778057526797040,0.001298832008615130,0.240460902452468000
600,0.006982545368373390,0.001298832008615130,0.176464810967445000
605,0.007581048179417850,0.001298832008615130,0.142864394932985000
610,0.008179550990462300,0.001298832008615130,0.109263978898525000
615,0.008179550990462300,0.009041866404004360,0.084526853635906900
620,0.008179550990462300,0.016784900799393600,0.059789728373289100
625,0.012269326485693400,0.014287146739661700,0.067301003262400600
630,0.016359101980924600,0.011789392679929700,0.074812278151512100
635,0.012269326485693400,0.008842044509947290,0.046219363808631800
640,0.008179550990462300,0.005894696339964860,0.017626449465751600
645,0.010274315252900100,0.007143573369830840,0.020130214281380100
650,0.012369079515337900,0.008392450399696820,0.022633979097008600
